BrokerName,CaseId,BaseCommission,BonusCommission
Ella,2903,125,
Mike,2904,125,
Ella,2905,125,
Mike,2906,125,
Steph,2907,125,
Peter,2908,125,
Emma,2909,125,
Rob,2910,125,
Mike,2911,125,
Peter,2912,125,
Ella,2913,125,
Ella,2914,125,
Rob,2915,125,
Mike,2916,125,
Emma,2917,125,
Mike,2918,125,
Rob,2919,125,
Peter,2920,125,
Ella,2921,125,
Dave,2922,125,
Mike,2923,125,
Ella,2924,125,
Emma,2925,125,
Steph,2926,125,
David,2927,125,
Steph,2928,125,
Rob,2929,125,
Emma,2930,125,
Ella,2931,125,
Dave,2932,125,
Steve,2933,125,
Peter,2934,125,
Stacy,2935,125,
Dave,2936,125,
Mike,2937,125,
David,2938,125,
Stacy,2939,125,
Phil,2940,125,
Steph,2941,125,
Steph,2942,125,
Ella,2943,125,
Dave,2944,125,
Rob,2945,125,
Mike,2946,125,
Steph,2947,125,
Paula,2948,125,
Phil,2949,125,
Ella,2950,125,
Phil,2951,125,
Rob,2952,125,
Rob,2953,125,
Dave,2954,125,
Emma,2955,125,
Ella,2956,125,
Dave,2957,125,
Ella,2958,125,
Dave,2959,125,
Peter,2960,125,
Rob,2961,125,
Stacy,2962,125,
Steph,2963,125,
Emma,2964,125,
Phil,2965,125,
Rob,2966,125,
Ella,2967,125,
Peter,2968,125,
David,2969,125,
Mike,2970,125,
Ella,2971,125,
David,2972,125,
Ella,2973,125,
Ella,2974,125,
Paula,2975,125,
Mike,2976,125,
Rob,2977,125,
Stacy,2978,125,
Ella,2979,125,
Peter,2980,125,
Dave,2981,125,
David,2982,125,
Peter,2983,125,
Emma,2984,125,
Emma,2985,125,
Dave,2986,125,
Emma,2987,125,
Steve,2988,125,
Steve,2989,125,
Steph,2990,125,
Phil,2991,125,
Paula,2992,125,
Ella,2993,125,
Ella,2994,125,
Ella,2995,125,
Emma,2996,125,
Mike,2997,125,
Rob,2998,125,
Emma,2999,125,
Peter,3000,125,
Emma,3001,125,
Steph,3002,125,
Dave,3003,125,
Steve,3004,125,
Paula,3005,125,
Ella,3006,125,
Rob,3007,125,
Rob,3008,125,
Emma,3009,125,
Steph,3010,125,
Peter,3011,125,
Steve,3012,125,
Steve,3013,125,
Peter,3014,125,
Mike,3015,125,
Steph,3016,125,
Ella,3017,125,
Emma,3018,125,
Paula,3019,125,
Phil,3020,125,
Dave,3021,125,
Mike,3022,125,
Ella,3023,125,
Mike,3024,125,
Phil,3025,125,
Steph,3026,125,
Emma,3027,125,
Rob,3028,125,
Mike,3029,125,
Rob,3030,125,
Dave,3031,125,
Steph,3032,125,
Steph,3033,125,
Emma,3034,125,
Steph,3035,125,
Steph,3036,125,
Emma,3037,125,
Ella,3038,125,
Mike,3039,125,
Ella,3040,125,
Ella,3041,125,
Steph,3042,125,
Ella,3043,125,
Peter,3044,125,
Paula,3045,125,
Phil,3046,125,
Peter,3047,125,
Emma,3048,125,
Dave,3049,125,
Emma,3050,125,
Ella,3051,125,
Rob,3052,125,
Phil,3053,125,
Ella,3054,125,
Dave,3055,125,
Emma,3056,125,
Ella,3057,125,
Ella,3058,125,
Steph,3059,125,
Peter,3060,125,
Steve,3061,125,
Ella,3062,125,
Rob,3063,125,
Mike,3064,125,
Emma,3065,125,
Ella,3066,125,
Dave,3067,125,
Steph,3068,125,
Emma,3069,125,
Phil,3070,125,
Rob,3071,125,
Peter,3072,125,
Emma,3073,125,
Stacy,3074,125,
Peter,3075,125,
Phil,3076,125,
Ella,3077,125,
Paula,3078,125,
Phil,3079,125,
Peter,3080,125,
Dave,3081,125,
Ella,3082,125,
Ella,3083,125,
Emma,3084,125,
Emma,3085,125,
Paula,3086,125,
Ella,3087,125,
Ella,3088,125,
Rob,3089,125,
Rob,3090,125,
Ella,3091,125,
Emma,3092,125,
Dave,3093,125,
Mike,3094,125,
Mike,3095,125,
Phil,3096,125,
Rob,3097,125,
Mike,3098,125,
Mike,3099,125,
Rob,3100,125,
Mike,3101,125,
Mike,3102,125,
Ella,3103,125,
Ella,3104,125,
Emma,3105,125,
Peter,3106,125,
Steph,3107,125,
Emma,3108,125,
Stacy,3109,125,
Steph,3110,125,
David,3111,125,
Emma,3112,125,
Peter,3113,125,
Ella,3114,125,
Paula,3115,125,
Phil,3116,125,
Mike,3117,125,
Phil,3118,125,
Peter,3119,125,
Emma,3120,125,
Ella,3121,125,
Rob,3122,125,
Steph,3123,125,
Ella,3124,125,
David,3125,125,
Mike,3126,125,
Emma,3127,125,
Paula,3128,125,
Rob,3129,125,
Ella,3130,125,
Ella,3131,125,
Peter,3132,125,
Phil,3133,125,
Ella,3134,125,
Emma,3135,125,
Emma,3136,125,
Dave,3137,125,
Ella,3138,125,
Phil,3139,125,
Ella,3140,125,
Peter,3141,125,
Emma,3142,125,
Emma,3143,125,
Rob,3144,125,
Emma,3145,125,
Steve,3146,125,
Peter,3147,125,
Ella,3148,125,
Dave,3149,125,
Steph,3150,125,
Steph,3151,125,
Phil,3152,125,
Steph,3153,125,
Paula,3154,125,
Steph,3155,125,
Paula,3156,125,
Paula,3157,125,
Peter,3158,125,
Phil,3159,125,
Emma,3160,125,
Emma,3161,125,
Dave,3162,125,
Stacy,3163,125,
Steph,3164,125,
Peter,3165,125,
Steve,3166,125,
Ella,3167,125,
Emma,3168,125,
Ella,3169,125,
Mike,3170,125,
Paula,3171,125,
Rob,3172,125,
Paula,3173,125,
Mike,3174,125,
Steph,3175,125,
Mike,3176,125,
Dave,3177,125,
Emma,3178,125,
Stacy,3179,125,
Rob,3180,125,
Dave,3181,125,
Rob,3182,125,
David,3183,125,
Rob,3184,125,
Dave,3185,125,
Steph,3186,125,
Phil,3187,125,
Ella,3188,125,
Phil,3189,125,
Peter,3190,125,
Mike,3191,125,
Dave,3192,125,
Steph,3193,125,
Peter,3194,125,
Rob,3195,125,
Steph,3196,125,
Steph,3197,125,
Paula,3198,125,
Rob,3199,125,
Steph,3200,125,
Paula,3201,125,
David,3202,125,
Emma,3203,125,
Mike,3204,125,
Emma,3205,125,
Dave,3206,125,
Emma,3207,125,
Stacy,3208,125,
Peter,3209,125,
Rob,3210,125,
Mike,3211,125,
Emma,3212,125,
Emma,3213,125,
Ella,3214,125,
Mike,3215,125,
Dave,3216,125,
Ella,3217,125,
Ella,3218,125,
Phil,3219,125,
Ella,3220,125,
Steph,3221,125,
Dave,3222,125,
Phil,3223,125,
Phil,3224,125,
David,3225,125,
Rob,3226,125,
Steph,3227,125,
Ella,3228,125,
Ella,3229,125,
Peter,3230,125,
Dave,3231,125,
Rob,3232,125,
Peter,3233,125,
Steph,3234,125,
Ella,3235,125,
Peter,3236,125,
Peter,3237,125,
Phil,3238,125,
Paula,3239,125,
Steph,3240,125,
Phil,3241,125,
Emma,3242,125,
Peter,3243,125,
Rob,3244,125,
Rob,3245,125,
Dave,3246,125,
Steve,3247,125,
Steph,3248,125,
Rob,3249,125,
Peter,3250,125,
Dave,3251,125,
Peter,3252,125,
Ella,3253,125,
Rob,3254,125,
Steph,3255,125,
Stacy,3256,125,
Phil,3257,125,
Paula,3258,125,
Paula,3259,125,
Peter,3260,125,
Steph,3261,125,
Ella,3262,125,
Ella,3263,125,
Phil,3264,125,
Emma,3265,125,
Paula,3266,125,
Peter,3267,125,
Phil,3268,125,
Ella,3269,125,
Ella,3270,125,
Steph,3271,125,
Dave,3272,125,
Dave,3273,125,
Rob,3274,125,
Ella,3275,125,
Ella,3276,125,
Paula,3277,125,
Emma,3278,125,
Dave,3279,125,
Ella,3280,125,
Mike,3281,125,
Ella,3282,125,
Ella,3283,125,
Dave,3284,125,
Mike,3285,125,
Paula,3286,125,
Ella,3287,125,
Phil,3288,125,
Rob,3289,125,
Steve,3290,125,
Mike,3291,125,
Paula,3292,125,
Ella,3293,125,
Rob,3294,125,
Phil,3295,125,
Steve,3296,125,
Paula,3297,125,
Steve,3298,125,
Ella,3299,125,
Emma,3300,125,
Paula,3301,125,
Phil,3302,125,
Paula,3303,125,
Steph,3304,125,
Peter,3305,125,
Ella,3306,125,
Emma,3307,125,
Paula,3308,125,
Rob,3309,125,
Ella,3310,125,
Dave,3311,125,
Phil,3312,125,
Emma,3313,125,
Phil,3314,125,
Mike,3315,125,
Steve,3316,125,
Peter,3317,125,
Ella,3318,125,
Ella,3319,125,
Mike,3320,125,
Rob,3321,125,
Phil,3322,125,
Emma,3323,125,
Rob,3324,125,
Rob,3325,125,
Rob,3326,125,
David,3327,125,
Dave,3328,125,
Steph,3329,125,
Mike,3330,125,
Phil,3331,125,
Emma,3332,125,
Dave,3333,125,
Dave,3334,125,
Emma,3335,125,
Ella,3336,125,
Ella,3337,125,
David,3338,125,
Steph,3339,125,
Emma,3340,125,
Emma,3341,125,
Emma,3342,125,
Dave,3343,125,
Ella,3344,125,
Rob,3345,125,
Phil,3346,125,
Dave,3347,125,
Phil,3348,125,
Ella,3349,125,
Ella,3350,125,
Phil,3351,125,
Emma,3352,125,
Ella,3353,125,
Steve,3354,125,
Ella,3355,125,
Phil,3356,125,
Rob,3357,125,
Paula,3358,125,
Peter,3359,125,
Ella,3360,125,
Dave,3361,125,
Peter,3362,125,
Steph,3363,125,
Paula,3364,125,
Mike,3365,125,
Dave,3366,125,
Stacy,3367,125,
Phil,3368,125,
Steph,3369,125,
Rob,3370,125,
Ella,3371,125,
Ella,3372,125,
Rob,3373,125,
Stacy,3374,125,
Ella,3375,125,
Ella,3376,125,
Mike,3377,125,
Rob,3378,125,
Stacy,3379,125,
Steve,3380,125,
Paula,3381,125,
David,3382,125,
